Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
411,25.0,0.0,0.0,814.0,11.0,96.0,21471.0,0.0,129.61400000000003,0.0,0.0,2786.0528836250305,,,,,,,,,,,,,,,,,,,,,4.340202718798291,2.092154664481518,6.666359759955017,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,25.0,0.0,0.0,881.0,12.0,67.0,21538.0,0.0,98.40700000000001,0.0,0.0,2790.988013267517,,,,,,,,,,,,,,,,,,,,,4.683448262350128,1.9738161761828064,6.5707957689028955,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,25.0,0.0,0.0,926.0,13.0,45.0,21583.0,0.0,59.51199999999998,0.0,0.0,2794.4266114234924,,,,,,,,,,,,,,,,,,,,,4.062638489032687,2.822151383676801,6.666257711512476,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,25.0,0.0,0.0,999.0,14.0,73.0,21656.0,0.0,88.00500000000005,0.0,0.0,2799.7851133346558,,,,,,,,,,,,,,,,,,,,,3.8090096367595914,1.6152151361144536,6.553841364235629,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,25.0,0.0,0.0,1050.0,15.0,51.0,21707.0,0.0,68.20500000000003,0.0,0.0,2803.6482446193695,,,,,,,,,,,,,,,,,,,,,4.153674053678141,1.9377859299375277,6.648267112463487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,26.0,0.0,0.0,0.0,0.0,191.0,21898.0,0.0,245.2269999999998,0.0,0.0,2875.2633485794067,,,,,,,,,0.034245446,0.049598683,0.14604358,-0.011953107,,,,,2.9984834,1.8119057,9.69129,0.46795288,4.204383372575307,1.9255485473015939,6.664964798846607,0.001,0.9773686,0.0,0.9773686,0.9773686,2.8627829805000006e-18,1.0,8.773034335348559,-6.805529669695664,4.4083347,2.034844,6.9170218,-0.045832552,0.10412207,0.016682137,0.14064755,0.08626244,-0.060207706,0.03321306,0.014935333,-0.09155627,4.442505709704371,2.046959424897087,6.673701663931721,0.0009999999999998899,0.112993695,0.0,0.112993695,0.112993695,0.9953952,0.63711244,12.158474,0.0009610327,0.9679752,0.15938519,1.2,0.8
417,26.0,0.0,0.0,46.0,1.0,46.0,21944.0,0.0,61.90799999999999,0.0,0.0,2890.942024707794,,,,,,,,,,,,,,,,,,,,,4.157838382814089,2.275841863045974,6.537582850807593,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,26.0,0.0,0.0,80.0,2.0,34.0,21978.0,0.0,46.307999999999986,0.0,0.0,2893.566735982895,,,,,,,,,,,,,,,,,,,,,4.088434394352604,2.731922507714071,6.643923603302185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,26.0,0.0,0.0,116.0,3.0,36.0,22014.0,0.0,35.61299999999998,0.0,0.0,2896.5349044799805,,,,,,,,,,,,,,,,,,,,,2.8688154201872793,2.6127508957888392,6.61399065996769,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,26.0,0.0,0.0,144.0,4.0,28.0,22042.0,0.0,30.70800000000002,0.0,0.0,2898.8332962989807,,,,,,,,,,,,,,,,,,,,,3.1511522102758245,2.4132014376772317,6.506778436087882,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,26.0,0.0,0.0,185.0,5.0,41.0,22083.0,0.0,54.60699999999999,0.0,0.0,2902.075327396393,,,,,,,,,,,,,,,,,,,,,4.094373556591773,2.169171888809185,6.522867865145271,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,26.0,0.0,0.0,240.0,6.0,55.0,22138.0,0.0,72.60500000000002,0.0,0.0,2906.16428399086,,,,,,,,,,,,,,,,,,,,,4.118966168073347,1.8457904903677103,6.631511752556808,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,26.0,0.0,0.0,303.0,7.0,63.0,22201.0,0.0,92.906,0.0,0.0,2910.816925048828,,,,,,,,,,,,,,,,,,,,,4.6724752961776925,1.8819261018819797,6.566024146059411,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,26.0,0.0,0.0,340.0,8.0,37.0,22238.0,0.0,50.30599999999999,0.0,0.0,2913.55166721344,,,,,,,,,,,,,,,,,,,,,4.1159310020880575,2.2821788321753806,6.598808395460803,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,26.0,0.0,0.0,370.0,9.0,30.0,22268.0,0.0,38.40699999999999,0.0,0.0,2915.964743614197,,,,,,,,,,,,,,,,,,,,,3.7504150179322213,2.6546499445211533,6.647521198014286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,26.0,0.0,0.0,491.0,10.0,121.0,22389.0,0.0,167.60899999999975,0.0,0.0,2924.443559408188,,,,,,,,,,,,,,,,,,,,,4.498422393466442,1.9034189676570108,6.665851259526787,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,26.0,0.0,0.0,602.0,11.0,111.0,22500.0,0.0,158.4059999999999,0.0,0.0,2932.2368972301483,,,,,,,,,,,,,,,,,,,,,4.6288440649544995,1.696520856568975,6.666065099825523,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,26.0,0.0,0.0,747.0,12.0,145.0,22645.0,0.0,216.81400000000002,0.0,0.0,2942.595138311386,,,,,,,,,,,,,,,,,,,,,4.877481159083202,1.9981471821657915,6.6666662907308405,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,26.0,0.0,0.0,841.0,13.0,94.0,22739.0,0.0,143.213,0.0,0.0,2949.426971435547,,,,,,,,,,,,,,,,,,,,,4.9129905797896685,2.35985588384164,6.666665214187565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,26.0,0.0,0.0,892.0,14.0,51.0,22790.0,0.0,64.60500000000005,0.0,0.0,2953.219104528427,,,,,,,,,,,,,,,,,,,,,3.945462600127586,1.804971263023484,6.509024934791689,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,26.0,0.0,0.0,923.0,15.0,31.0,22821.0,0.0,44.30599999999999,0.0,0.0,2955.6379823684692,,,,,,,,,,,,,,,,,,,,,4.300296366036381,2.580254804896182,6.659681216044198,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,27.0,0.0,0.0,0.0,0.0,99.0,22920.0,0.0,126.52000000000005,0.0,0.0,3009.276346683502,,,,,,,,,0.026375739,0.03939434,0.115782104,-0.008128258,,,,,3.1370728,1.8875836,8.208477,0.4934333,4.105354075500628,2.376421918358426,6.666617125203427,0.001,0.9483147,0.0,0.9483147,0.9483147,1.3904945905285717e-17,0.9999999999999999,8.876064595868204,-2.5896146027052285,4.3826737,2.1306362,7.0972724,0.064766064,0.09422134,0.015547908,0.13127883,0.0791705,-0.058334403,0.025007786,-0.0060940655,-0.08800368,4.361607352878376,2.18413664550053,6.685085799499071,0.0010000000000000009,0.16519646,0.0,0.16519646,0.16519646,0.9769629,0.46523312,7.2996664,5.0282575e-05,0.97679174,0.16143571,1.2,0.8
433,27.0,0.0,0.0,35.0,1.0,35.0,22955.0,0.0,40.30899999999999,0.0,0.0,3020.895375728607,,,,,,,,,,,,,,,,,,,,,3.4302150975017742,2.4785199514757275,6.615798931084418,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,27.0,0.0,0.0,110.0,2.0,75.0,23030.0,0.0,107.10999999999996,0.0,0.0,3026.312191963196,,,,,,,,,,,,,,,,,,,,,4.568594133929879,2.2031859037356156,6.666595890974906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,27.0,0.0,0.0,158.0,3.0,48.0,23078.0,0.0,64.90800000000003,0.0,0.0,3029.872234582901,,,,,,,,,,,,,,,,,,,,,4.2083414457043835,2.356860856527073,6.648741187462992,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,27.0,0.0,0.0,195.0,4.0,37.0,23115.0,0.0,53.605999999999995,0.0,0.0,3032.704988718033,,,,,,,,,,,,,,,,,,,,,4.411644493487352,2.453668631130854,6.6394933987040865,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,27.0,0.0,0.0,255.0,5.0,60.0,23175.0,0.0,79.30800000000004,0.0,0.0,3037.1875689029694,,,,,,,,,,,,,,,,,,,,,4.166655318884969,2.062007274108335,6.64939644912358,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,27.0,0.0,0.0,321.0,6.0,66.0,23241.0,0.0,81.11800000000005,0.0,0.0,3041.9909524917603,,,,,,,,,,,,,,,,,,,,,3.861189760021044,2.6866243555761216,6.666346787976154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,27.0,0.0,0.0,469.0,7.0,148.0,23389.0,0.0,184.82300000000004,0.0,0.0,3052.3442752361298,,,,,,,,,,,,,,,,,,,,,4.058647174476764,2.0012220813924784,6.665075736522532,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,27.0,0.0,0.0,492.0,8.0,23.0,23412.0,0.0,23.408000000000015,0.0,0.0,3054.181675195694,,,,,,,,,,,,,,,,,,,,,2.7857151425799533,2.489246529686699,6.401154114690447,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,27.0,0.0,0.0,595.0,9.0,103.0,23515.0,0.0,140.3059999999999,0.0,0.0,3061.7140295505524,,,,,,,,,,,,,,,,,,,,,4.38974992237456,1.6435690684801838,6.661039140894406,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,27.0,0.0,0.0,622.0,10.0,27.0,23542.0,0.0,28.509000000000018,0.0,0.0,3063.8473348617554,,,,,,,,,,,,,,,,,,,,,2.99425255200025,2.5926167708693706,6.541947609791777,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,27.0,0.0,0.0,647.0,11.0,25.0,23567.0,0.0,28.507000000000016,0.0,0.0,3065.8411967754364,,,,,,,,,,,,,,,,,,,,,3.236107790332032,2.4584468527354115,6.502431780632163,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,27.0,0.0,0.0,663.0,12.0,16.0,23583.0,0.0,18.404000000000007,0.0,0.0,3067.2923970222473,,,,,,,,,,,,,,,,,,,,,2.9943169245478254,2.221812798334322,6.084242371776399,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,27.0,0.0,0.0,703.0,13.0,40.0,23623.0,0.0,55.50799999999999,0.0,0.0,3070.309637784958,,,,,,,,,,,,,,,,,,,,,4.266029491444799,2.5759222679779894,6.6645838829845045,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,27.0,0.0,0.0,836.0,14.0,133.0,23756.0,0.0,175.52299999999997,0.0,0.0,3079.6506259441376,,,,,,,,,,,,,,,,,,,,,4.282313811780626,2.151746323009499,6.655255585647076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,27.0,0.0,0.0,908.0,15.0,72.0,23828.0,0.0,107.31200000000001,0.0,0.0,3085.056165933609,,,,,,,,,,,,,,,,,,,,,4.7521207499926295,2.5543879359741233,6.666292067850765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,28.0,0.0,0.0,0.0,0.0,178.0,24006.0,0.0,261.7139999999998,0.0,0.0,3147.8489332199097,,,,,,,,,0.050974622,0.052854184,0.16947457,0.0025461083,,,,,3.7829847,2.2281835,11.870019,0.71761703,4.813637895812656,1.7375133054137626,6.665337662291533,0.001,0.94488275,0.0,0.94488275,0.94488275,-3.271375394843924e-17,1.0,8.249347263131959,-3.7075480379333308,4.0041037,2.0830257,6.993082,-0.018257676,0.11865233,0.021482667,0.15827103,0.09441681,-0.05822956,0.03336536,0.021252062,-0.08800327,4.216630871021096,2.2023733376308234,6.633292044561066,0.0009999999999998899,0.11166337,0.0,0.11166337,0.11166337,1.0452656,1.5256417,55.19234,0.0024268965,0.98219514,0.1586503,1.2,0.8
449,28.0,0.0,0.0,160.0,1.0,160.0,24166.0,0.0,252.109,0.0,0.0,3173.3303258419037,,,,,,,,,,,,,,,,,,,,,5.156519915657965,1.6539796131910336,6.66655704026126,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,28.0,0.0,0.0,257.0,2.0,97.0,24263.0,0.0,161.306,0.0,0.0,3180.3153433799744,,,,,,,,,,,,,,,,,,,,,5.394822892631327,1.7610125278363398,6.666640458016954,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,28.0,0.0,0.0,301.0,3.0,44.0,24307.0,0.0,59.509999999999984,0.0,0.0,3183.623237848282,,,,,,,,,,,,,,,,,,,,,4.181341246542164,2.699366046779658,6.665909276823319,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,28.0,0.0,0.0,409.0,4.0,108.0,24415.0,0.0,146.80900000000005,0.0,0.0,3191.174087524414,,,,,,,,,,,,,,,,,,,,,4.398430162344356,1.7489376499626965,6.632372938862906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,28.0,0.0,0.0,548.0,5.0,139.0,24554.0,0.0,219.30699999999993,0.0,0.0,3201.2509598731995,,,,,,,,,,,,,,,,,,,,,5.155644144748345,1.5858014599382628,6.666610538763092,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,28.0,0.0,0.0,567.0,6.0,19.0,24573.0,0.0,20.406000000000013,0.0,0.0,3203.0378019809723,,,,,,,,,,,,,,,,,,,,,2.7980681985776448,2.4034080911616744,6.367158954439172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,28.0,0.0,0.0,626.0,7.0,59.0,24632.0,0.0,64.51500000000003,0.0,0.0,3207.384321451187,,,,,,,,,,,,,,,,,,,,,3.4064888527706225,2.1874409258330765,6.469688379510143,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,28.0,0.0,0.0,694.0,8.0,68.0,24700.0,0.0,97.60599999999994,0.0,0.0,3212.3483130931854,,,,,,,,,,,,,,,,,,,,,4.574301644804315,1.948105225113403,6.612747848963187,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,28.0,0.0,0.0,739.0,9.0,45.0,24745.0,0.0,69.406,0.0,0.0,3215.841220140457,,,,,,,,,,,,,,,,,,,,,4.824510553554957,2.3124124916363695,6.661023693507487,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,28.0,0.0,0.0,768.0,10.0,29.0,24774.0,0.0,35.90799999999999,0.0,0.0,3218.0499727725983,,,,,,,,,,,,,,,,,,,,,3.593228171583177,2.6604496956607675,6.6384498674662185,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,28.0,0.0,0.0,920.0,11.0,152.0,24926.0,0.0,175.63999999999993,0.0,0.0,3228.6538751125336,,,,,,,,,,,,,,,,,,,,,3.7494207803550434,2.3535992164730373,6.66630345115711,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,28.0,0.0,0.0,971.0,12.0,51.0,24977.0,0.0,81.007,0.0,0.0,3232.3642058372498,,,,,,,,,,,,,,,,,,,,,5.012440457112647,2.4343753261952865,6.66665511464589,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,28.0,0.0,0.0,1165.0,13.0,194.0,25171.0,0.0,265.4069999999996,0.0,0.0,3245.8619503974915,,,,,,,,,,,,,,,,,,,,,4.48062651700006,1.4997706121583894,6.654090464279329,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,28.0,0.0,0.0,1192.0,14.0,27.0,25198.0,0.0,25.61000000000002,0.0,0.0,3248.345700740814,,,,,,,,,,,,,,,,,,,,,2.6057005280634313,2.4176082566713957,6.434036746694579,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,28.0,0.0,0.0,1243.0,15.0,51.0,25249.0,0.0,83.203,0.0,0.0,3252.382276535034,,,,,,,,,,,,,,,,,,,,,5.133776583987748,1.7541015641874704,6.651740378553482,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,29.0,0.0,0.0,0.0,0.0,38.0,25287.0,0.0,42.51199999999998,0.0,0.0,3316.698394060135,,,,,,,,,0.03321267,0.047457363,0.14016947,-0.006501758,,,,,2.9965127,1.8497864,9.143838,0.40374902,3.3512500353593366,2.7183717908634923,6.648468565109312,0.001,0.9848326,0.0,0.9848326,0.9848326,-2.2187126799690872e-17,1.0,8.836270733160097,-2.781420395505062,4.4686623,2.1646802,7.2644362,-0.26246542,0.10281624,0.013780689,0.13314162,0.0881425,-0.06025784,0.033567995,0.015944252,-0.08797471,4.503736016106074,2.0959337100957467,6.715553852873863,-0.0072366905198633785,0.16408786,0.0,0.16408786,0.16408786,0.96972674,0.76865107,35.775356,0.0003135285,0.9645976,0.16088581,1.2,0.8
465,29.0,0.0,0.0,204.0,1.0,204.0,25491.0,0.0,311.10699999999974,0.0,0.0,3340.3904967308044,,,,,,,,,,,,,,,,,,,,,5.010045794124937,1.5863472978647628,6.666594413911783,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,29.0,0.0,0.0,455.0,2.0,251.0,25742.0,0.0,299.44999999999965,0.0,0.0,3357.7766597270966,,,,,,,,,,,,,,,,,,,,,3.915263474445111,2.1369362068481594,6.615229106118595,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,29.0,0.0,0.0,509.0,3.0,54.0,25796.0,0.0,68.20800000000004,0.0,0.0,3361.745144367218,,,,,,,,,,,,,,,,,,,,,3.9278345284002794,1.9718425583883394,6.538686628450669,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,29.0,0.0,0.0,724.0,4.0,215.0,26011.0,0.0,346.20799999999986,0.0,0.0,3376.688212156296,,,,,,,,,,,,,,,,,,,,,5.304467504605069,1.4835492783431656,6.666631253511692,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,29.0,0.0,0.0,792.0,5.0,68.0,26079.0,0.0,108.70500000000001,0.0,0.0,3381.825136899948,,,,,,,,,,,,,,,,,,,,,5.119450263884408,1.9241211002805463,6.666153418833319,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,29.0,0.0,0.0,894.0,6.0,102.0,26181.0,0.0,146.60799999999995,0.0,0.0,3389.3104300498962,,,,,,,,,,,,,,,,,,,,,4.6387000342031515,1.982510510090315,6.665392048273991,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,29.0,0.0,0.0,934.0,7.0,40.0,26221.0,0.0,44.21199999999998,0.0,0.0,3392.3487000465393,,,,,,,,,,,,,,,,,,,,,3.3265867843478816,2.526512722109035,6.618282832296762,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,29.0,0.0,0.0,996.0,8.0,62.0,26283.0,0.0,102.90700000000001,0.0,0.0,3396.901280641556,,,,,,,,,,,,,,,,,,,,,5.300601100913303,2.2606827242091785,6.6649378020664,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,29.0,0.0,0.0,1045.0,9.0,49.0,26332.0,0.0,76.305,0.0,0.0,3400.5051493644714,,,,,,,,,,,,,,,,,,,,,4.897228588666301,2.063455258245988,6.6647749930722044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,29.0,0.0,0.0,1111.0,10.0,66.0,26398.0,0.0,89.00500000000001,0.0,0.0,3405.3170580863953,,,,,,,,,,,,,,,,,,,,,4.283326394768611,1.8768529700364827,6.657865077535994,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,29.0,0.0,0.0,1170.0,11.0,59.0,26457.0,0.0,48.225000000000016,0.0,0.0,3409.588603258133,,,,,,,,,,,,,,,,,,,,,2.473256432668612,2.275388673427718,6.354801631093663,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,29.0,0.0,0.0,1236.0,12.0,66.0,26523.0,0.0,100.90700000000001,0.0,0.0,3414.3944096565247,,,,,,,,,,,,,,,,,,,,,4.878841031628019,2.035399723527553,6.644790966867771,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,29.0,0.0,0.0,1344.0,13.0,108.0,26631.0,0.0,157.50799999999992,0.0,0.0,3421.9917285442352,,,,,,,,,,,,,,,,,,,,,4.717345291270521,1.7447086642096943,6.66573223262151,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,29.0,0.0,0.0,1389.0,14.0,45.0,26676.0,0.0,64.50800000000004,0.0,0.0,3425.3715047836304,,,,,,,,,,,,,,,,,,,,,4.4616803492869135,2.532015361621863,6.663644324004747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,29.0,0.0,0.0,1417.0,15.0,28.0,26704.0,0.0,30.009000000000018,0.0,0.0,3427.915802001953,,,,,,,,,,,,,,,,,,,,,3.067719356075256,2.497670719330328,6.5105253244241785,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,29.0,0.0,0.0,1513.0,16.0,96.0,26800.0,0.0,131.40599999999998,0.0,0.0,3434.7295067310333,,,,,,,,,,,,,,,,,,,,,4.414726533110988,1.712133804480034,6.653861195190563,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,30.0,0.0,0.0,85.0,1.0,85.0,26885.0,0.0,78.72800000000004,0.0,0.0,3543.5858805179596,,,,,,,,,,,,,,,,,,,,,2.922163698379081,2.240250851574204,6.454746308843713,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,30.0,0.0,0.0,246.0,2.0,161.0,27046.0,0.0,206.91599999999968,0.0,0.0,3554.7907116413116,,,,,,,,,,,,,,,,,,,,,4.187406491411726,1.8017213919336015,6.663237806876555,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,30.0,0.0,0.0,305.0,3.0,59.0,27105.0,0.0,87.406,0.0,0.0,3559.1544618606567,,,,,,,,,,,,,,,,,,,,,4.69697173997088,2.0632212937106393,6.64843173698634,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,30.0,0.0,0.0,399.0,4.0,94.0,27199.0,0.0,135.20799999999997,0.0,0.0,3566.0542573928833,,,,,,,,,,,,,,,,,,,,,4.641962163632471,1.8103470318439665,6.6421775215597885,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,30.0,0.0,0.0,668.0,5.0,269.0,27468.0,0.0,369.93099999999976,0.0,0.0,3584.6005268096924,,,,,,,,,,,,,,,,,,,,,4.526697576033143,1.846168383368674,6.663698368158056,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,30.0,0.0,0.0,784.0,6.0,116.0,27584.0,0.0,147.8089999999997,0.0,0.0,3593.0267560482025,,,,,,,,,,,,,,,,,,,,,4.123346108805318,1.7626966231976426,6.6664396195406885,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,30.0,0.0,0.0,855.0,7.0,71.0,27655.0,0.0,83.219,0.0,0.0,3598.2216386795044,,,,,,,,,,,,,,,,,,,,,3.704389628408113,2.437227537915985,6.664287581443217,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,30.0,0.0,0.0,957.0,8.0,102.0,27757.0,0.0,143.70900000000003,0.0,0.0,3605.4258909225464,,,,,,,,,,,,,,,,,,,,,4.544444357147931,1.8301320754604964,6.6414323875332,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,30.0,0.0,0.0,1032.0,9.0,75.0,27832.0,0.0,109.31000000000003,0.0,0.0,3610.7282094955444,,,,,,,,,,,,,,,,,,,,,4.65116623065624,2.0847902726950513,6.655371157477959,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,30.0,0.0,0.0,1085.0,10.0,53.0,27885.0,0.0,76.209,0.0,0.0,3614.5566022396088,,,,,,,,,,,,,,,,,,,,,4.503222429071484,2.4591414927494095,6.665709960055553,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,30.0,0.0,0.0,1183.0,11.0,98.0,27983.0,0.0,124.81999999999996,0.0,0.0,3621.5709154605865,,,,,,,,,,,,,,,,,,,,,4.098754322501544,2.3450748065240394,6.666577384601167,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,30.0,0.0,0.0,1293.0,12.0,110.0,28093.0,0.0,166.40999999999994,0.0,0.0,3629.3879401683807,,,,,,,,,,,,,,,,,,,,,4.901316682411359,2.0798834497779906,6.6666351069981715,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,30.0,0.0,0.0,1368.0,13.0,75.0,28168.0,0.0,122.007,0.0,0.0,3634.9418499469757,,,,,,,,,,,,,,,,,,,,,5.230690264368025,2.1184643609435883,6.66626337085591,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,30.0,0.0,0.0,1407.0,14.0,39.0,28207.0,0.0,57.40699999999999,0.0,0.0,3638.0723049640656,,,,,,,,,,,,,,,,,,,,,4.53766870861467,2.573405516062808,6.665869610629305,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,30.0,0.0,0.0,1451.0,15.0,44.0,28251.0,0.0,64.30600000000003,0.0,0.0,3641.4076976776123,,,,,,,,,,,,,,,,,,,,,4.518728253924909,2.2131349182435915,6.655410068844566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
